TIME,S_MIN,S_MAX,S_MID,S_COUNT,S_VAR,T_MIN,T_MAX,T_MID,T_COUNT,T_VAR,SGR_MIN,SGR_MAX,SGR_MID,SGR_COUNT,SGR_VAR,SO
1705,31.08,92.55,67.23,51,14.78,9.24,108.24,65.31,22,30.87,0.40,0.46,0.43,14,0.0234,0.174
1706,33.86,89.82,67.73,78,12.57,9.32,105.71,64.61,19,29.41,0.40,0.45,0.42,14,0.0197,0.178
1707,31.28,98.92,67.48,80,13.30,21.79,103.73,56.37,28,26.76,0.40,0.46,0.43,10,0.0246,0.187
1708,30.77,99.06,67.61,51,16.79,22.80,106.00,55.50,31,26.00,0.41,0.46,0.44,12,0.0198,0.235
1709,32.22,98.13,67.12,54,15.79,27.58,108.46,63.90,22,22.15,0.40,0.46,0.44,12,0.0233,0.117
1710,40.58,89.86,66.84,69,13.03,16.10,109.09,63.07,21,26.70,0.40,0.46,0.43,17,0.0239,0.18
1711,41.05,101.78,69.29,82,12.99,24.40,111.10,74.59,17,25.17,0.40,0.45,0.41,16,0.0149,0.189
1713,38.94,102.08,66.74,59,15.22,37.16,103.71,62.65,30,19.82,0.40,0.46,0.43,15,0.0239,0.395
1714,37.30,92.10,65.65,62,14.93,28.75,103.72,62.70,21,18.43,0.40,0.46,0.44,10,0.0247,0.113
1716,33.73,103.39,67.60,66,15.36,40.06,100.90,68.79,21,17.79,0.40,0.46,0.43,15,0.0242,0
1717,32.49,106.38,67.19,57,14.49,29.21,101.74,55.17,37,19.40,0.40,0.46,0.42,13,0.0235,0
1718,33.98,95.36,67.13,62,15.00,38.20,101.27,62.77,28,17.71,0.40,0.46,0.42,15,0.0249,0
1719,33.90,98.40,67.16,66,16.37,36.50,96.43,61.21,21,18.69,0.40,0.46,0.43,13,0.0247,0
1720,32.13,102.94,69.53,81,13.30,44.57,93.58,65.61,16,16.17,0.40,0.47,0.44,13,0.0279,0
1721,29.55,105.68,66.10,65,14.50,36.62,94.70,58.44,32,15.18,0.40,0.46,0.43,11,0.0219,0.054
1722,28.96,99.52,67.47,64,15.11,35.71,100.80,57.52,31,19.40,0.40,0.46,0.42,17,0.0234,0.202
1723,31.15,98.07,67.15,66,14.86,23.30,98.75,55.30,24,20.33,0.40,0.47,0.43,11,0.0308,0.109
1724,29.14,100.93,69.19,75,14.08,38.41,94.37,67.66,21,17.29,0.40,0.47,0.43,16,0.026,0.094
1725,27.44,104.55,66.92,68,14.53,43.45,90.41,65.96,16,15.59,0.40,0.46,0.43,10,0.028,0
1726,28.95,103.04,67.22,64,14.92,31.43,93.01,52.81,41,16.34,0.40,0.46,0.44,15,0.0223,0
1727,31.55,93.89,66.32,66,13.43,22.24,97.22,58.30,27,21.03,0.40,0.46,0.43,9,0.0245,0
1728,28.62,93.58,69.19,71,13.56,13.96,95.02,58.82,20,23.61,0.40,0.47,0.42,12,0.0245,0.065
1729,26.83,103.52,67.01,70,13.46,45.32,91.19,67.24,18,15.38,0.40,0.46,0.42,22,0.0252,0.284
1737,25.73,94.31,66.46,70,13.31,35.58,99.66,68.45,21,18.82,0.39,0.46,0.43,15,0.0247,0.247
1738,29.07,90.83,64.43,63,12.64,44.84,97.11,72.57,19,15.02,0.40,0.46,0.43,7,0.0227,0.247
1739,26.71,91.61,62.18,73,13.53,49.40,94.26,71.40,18,14.17,0.39,0.47,0.42,15,0.0272,0.212
1744,27.62,89.66,64.49,80,14.41,27.01,113.62,57.36,39,19.21,0.39,0.46,0.42,15,0.0244,0.09
1745,32.06,89.73,65.89,65,12.54,15.49,114.27,55.80,29,23.43,0.39,0.46,0.43,11,0.0266,0
1746,33.78,91.11,66.26,64,12.34,41.85,113.65,70.54,20,18.64,0.39,0.46,0.42,14,0.0279,0
1747,25.27,92.36,67.06,94,13.84,47.92,114.23,74.06,20,19.32,0.39,0.46,0.42,15,0.0259,0
1748,22.89,89.16,63.73,70,15.89,33.19,134.15,71.47,21,24.65,0.39,0.45,0.42,14,0.021,0
1751,33.69,89.14,66.45,77,13.20,52.46,131.36,72.59,20,18.24,0.39,0.46,0.43,16,0.0289,0.272
1752,24.79,88.37,62.91,72,15.66,37.55,121.22,68.72,20,19.68,0.39,0.45,0.41,15,0.0207,0.267
1753,46.78,86.80,66.22,77,10.94,6.27,121.73,49.30,34,27.29,0.39,0.45,0.43,14,0.0184,0.149
1754,46.14,91.34,68.83,79,12.33,21.00,138.39,57.54,29,23.57,0.39,0.45,0.41,13,0.0202,0.154
1755,37.90,89.04,65.82,72,13.11,39.83,148.51,66.91,23,19.93,0.39,0.46,0.43,12,0.0218,0.066
1757,47.39,92.63,66.38,85,11.26,7.23,140.28,55.70,22,31.57,0.38,0.46,0.42,11,0.0264,0.203
1758,45.09,93.33,67.58,72,13.92,8.16,125.05,50.22,36,24.99,0.39,0.45,0.42,19,0.0183,0.241
1766,35.70,86.90,63.05,72,13.45,6.37,128.33,58.47,21,32.45,0.39,0.45,0.42,10,0.0204,0.036
1767,33.43,92.62,60.63,92,13.55,28.44,126.76,52.47,35,22.27,0.39,0.46,0.43,15,0.0286,0.085
1768,33.49,92.84,63.43,74,16.44,43.27,123.74,63.39,27,19.09,0.39,0.45,0.42,11,0.0195,0.257
1769,35.80,87.17,63.23,76,13.44,20.46,125.69,60.86,24,25.09,0.38,0.45,0.42,14,0.0199,0.485
1771,31.54,88.82,60.02,88,15.62,36.05,131.71,60.22,22,25.36,0.39,0.45,0.42,11,0.0227,0.515
1772,30.70,87.45,62.19,75,14.08,33.54,133.81,56.80,33,22.07,0.39,0.46,0.42,15,0.0229,0.266
1773,29.76,79.94,60.73,71,12.90,37.16,134.24,65.97,26,24.51,0.40,0.46,0.44,8,0.0211,0.189
1774,33.09,86.29,60.40,95,13.32,10.06,136.98,52.57,28,31.99,0.39,0.46,0.42,18,0.0208,0.063
1775,31.64,82.17,59.25,86,14.42,26.44,135.64,71.12,17,30.53,0.39,0.45,0.42,13,0.0199,0.021
1776,27.44,83.98,59.74,69,12.85,34.36,137.09,56.62,34,25.10,0.38,0.43,0.40,10,0.0162,0.221
1777,27.91,85.30,59.40,90,12.69,43.00,139.50,62.29,26,20.75,0.39,0.45,0.42,20,0.0214,0.173
1778,37.37,79.00,59.98,85,13.09,9.13,137.51,57.79,29,31.84,0.39,0.46,0.42,9,0.0254,0.159
1779,31.59,82.94,57.97,78,12.56,19.61,121.00,61.30,23,25.32,0.39,0.46,0.42,15,0.0233,0.162
1780,29.85,84.15,59.16,84,12.56,41.68,134.38,78.11,16,26.04,0.38,0.45,0.42,11,0.0192,0.185
1785,36.98,78.48,58.23,87,10.57,41.34,119.98,67.50,30,20.89,0.39,0.45,0.43,9,0.0194,0.227
1786,37.30,78.99,59.65,74,11.98,44.63,121.88,71.16,29,19.61,0.38,0.45,0.41,18,0.02,0.213
1787,35.65,79.25,60.15,97,9.84,7.96,125.72,55.11,32,31.50,0.38,0.46,0.42,14,0.0266,0.19
1788,32.72,79.28,59.85,78,11.30,37.41,122.23,74.31,18,24.10,0.38,0.45,0.42,16,0.0259,0.164
1789,34.02,78.36,58.43,84,11.23,47.46,116.18,76.65,16,22.28,0.38,0.46,0.41,11,0.0246,0.178
1790,34.37,82.92,61.53,94,10.90,37.75,113.15,78.04,40,14.58,0.39,0.46,0.42,11,0.0245,0.139
1792,27.11,89.79,59.36,86,12.82,15.61,114.77,60.85,25,26.86,0.38,0.46,0.42,15,0.025,0.188
1793,30.37,96.57,61.63,81,12.25,55.36,111.54,75.75,16,19.09,0.38,0.46,0.41,17,0.0245,0.219
1794,32.40,92.73,61.80,99,11.44,50.67,126.23,91.03,29,21.43,0.38,0.46,0.43,11,0.028,0.191
1795,26.82,100.23,59.78,87,13.44,33.94,98.17,76.30,32,17.53,0.38,0.45,0.42,14,0.0232,0.201
1796,28.69,92.46,62.73,79,12.34,14.22,99.33,54.00,33,27.54,0.39,0.46,0.43,12,0.0206,0.208
1797,39.08,106.34,62.69,95,12.29,32.19,105.37,70.42,18,19.11,0.38,0.44,0.42,14,0.0209,0.255
1798,29.81,88.99,61.02,86,12.79,46.44,105.09,75.62,16,16.66,0.39,0.46,0.43,14,0.024,0.172
1799,30.55,106.89,63.38,84,13.38,51.52,148.82,98.08,36,28.23,0.38,0.45,0.41,14,0.0245,0.163
1800,38.08,98.02,63.07,89,10.90,20.26,96.88,55.71,36,22.86,0.38,0.45,0.41,16,0.0264,0.162
1801,35.54,105.43,63.12,91,12.91,17.16,96.83,63.69,20,24.60,0.38,0.45,0.42,10,0.0224,0.208
1802,34.37,100.84,63.73,84,11.70,17.14,98.03,69.81,18,21.63,0.39,0.45,0.42,17,0.0211,0.163
1803,38.43,99.37,63.74,81,11.60,31.13,155.26,98.10,31,38.22,0.38,0.45,0.42,12,0.0218,0.097
1804,38.57,95.87,63.73,100,11.44,36.49,123.66,75.99,34,21.25,0.38,0.45,0.42,13,0.0258,0.044
1805,35.65,93.03,64.26,87,11.24,18.02,110.47,51.81,28,25.89,0.38,0.45,0.41,22,0.0246,0
