TIME,S_MIN,S_MAX,S_MID,S_COUNT,S_VAR,T_MIN,T_MAX,T_MID,T_COUNT,T_VAR,SGR_MIN,SGR_MAX,SGR_MID,SGR_COUNT,SGR_VAR,SO
1474,114.58,182,143.158,10,18.2878,52.28,105.8,75.585,10,14.2141,0.6875,0.7,0.7003,25,0.0125,0.115
1474,114.58,182,143.158,10,18.2878,52.28,105.8,75.585,10,14.2141,0.6875,0.7,0.7003,25,0.0125,0.115
1475,61.21,172.7,140.6114,7,34.108,2.29,96.3,64.4571,7,28.0778,0.688,0.7,0.7055,20,0.0132,0.115
1476,85.9,188.6,141.4744,9,30.8512,23.55,112,67.7233,9,26.9678,0.6868,0.7,0.7002,22,0.0137,0.115
1480,99.72,162.1,133.6063,19,17.5856,32.78,89,62.99,19,15.137,0.6839,0.7,0.6964,19,0.0146,0.169
1481,119.51,175.6,140.3729,7,15.714,54.93,105,74.2929,7,13.9091,0.6826,0.7,0.6967,21,0.0139,0.169
1482,56.5,175.6,126.0229,7,34.0231,11.83,100.5,59.3914,7,26.2124,0.6771,0.7,0.6982,21,0.0144,0.169
1482,56.5,175.6,126.0229,7,34.0231,11.83,100.5,59.3914,7,26.2124,0.6771,0.7,0.6982,21,0.0144,0.169
1483,42.01,169.7,120.5944,9,38.2532,17.37,101.8,57.3967,9,26.2154,0.6845,0.7,0.6998,18,0.016,0.169
1484,103.23,187.1,147.49,8,24.1926,33.16,110.8,73.1225,8,22.5062,0.6831,0.7,0.6987,28,0.0124,0.169
1484,103.23,187.1,147.49,8,24.1926,33.16,110.8,73.1225,8,22.5062,0.6831,0.7,0.6987,28,0.0124,0.169
1485,108.59,146.7,132.5529,7,11.4878,39.59,77.9,66.32,7,11.7633,0.6808,0.7,0.6963,17,0.0142,0.169
1486,74.61,194.6,138.62,9,34.6524,13.32,117.8,66.3389,9,31.3763,0.6689,0.7,0.6978,24,0.0159,0.169
1487,41.42,177.1,138.8357,7,42.3382,18.49,106.7,70.59,7,25.5563,0.6744,0.7,0.6946,18,0.0146,0.169
1487,41.42,177.1,138.8357,7,42.3382,18.49,106.7,70.59,7,25.5563,0.6744,0.7,0.6946,18,0.0146,0.169
1488,68.34,197.2,133.2267,9,36.6888,12.31,120.5,66.8589,9,31.7948,0.6573,0.7,0.693,22,0.0169,0.169
1489,134.91,191.6,154.002,5,21.2047,70.1,114.8,82.466,5,16.4442,0.6794,0.7,0.694,16,0.0127,0.169
1489,134.91,191.6,154.002,5,21.2047,70.1,114.8,82.466,5,16.4442,0.6794,0.7,0.694,16,0.0127,0.169
